title,description,thumbnail,author,publisher,publishing_year,num_pages,language,categories,link
Our World Starter,"Our World Starter


Our World is a balanced four-skills series with age-appropriate National Geographic content that motivates and excites young learners of English and helps them use English as a tool to learn about and interact with the world. Perfect for the content-rich classroom, Our World has everything students need for a balanced, four-skills curriculum, key grammar instruction, and important 21st centuryskills practice and cross-curricular exposure.


National Geographic video inspires and motivates young learners. Our World Readers encourage reading for fun and bring storytelling into your classroom. Grammar support is flexible and varied with instruction and practice through the Workbooks, Grammar Workbooks, videos, and Lesson Planners. Additional phonics instruction and support is provided through Our World Phonics and ABC. Free online activities and support are available for teachers and learners at myNGconnect.com and through the Our World Student App.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781305120839_1.jpg,,Cengage,26/06/2014,64,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/our-world-starter.html
See Inside Maths,"See Inside Maths


An amazing flap book that shows just how fascinating maths can be. Colourful double page topics introduce numbers, shapes and measuring, fractions, algebra, calculus and pi, and maths in everyday life. EXACTLY 86 flaps conceal interesting facts and fun visual explanations that make abstract concepts meaningful. With puzzles to solve and games to test calculation skills, and internet links to fun maths websites to find out more.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780746087565.jpg,"Minna Lacey, Alex Frith, Colin King",Usborne,2008,16,Tiếng Anh,Mathematics & Numeracy,https://www.fahasa.com/see-inside-maths.html
Welcome To Our World 3: Activity Book,"Welcome To Our World 3: Activity Book


Welcome to Our World is a three-level preprimary series in American English.


It uses traditional children’s songs from around the world to introduce very young learners to the world of English.


Learn English with songs performed by young learners around the world.


Games and activities make learning English fun!


Beautiful photos from National Geographic capture the imagination of very young learners.


The Professional Development video helps teachers use the songs and games effectively.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_194765.jpg,Cengage Learning,Cengage,2014,48,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/welcome-to-our-world-3-activity-book.html
Sách Ngoại Văn - Welcome to Our World Level 1 - 3,"Welcome to Our World: Activity Book 2


Welcome to Our World is a three-level preprimary series in American English. It uses traditional children´´´´s songs from around the world to introduce very young learners to the world of English.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781305105522_1.jpg,,Cengage,04/04/2014,48,Tiếng Anh,"ELT Workbooks, Practice Books & Exercises",https://www.fahasa.com/welcome-to-our-world-activity-book-2.html
A Love Letter To The Earth,"A Love Letter To The Earth


This work is a passionate appeal for ecological mindfulness and the strengthening of our relationship to the Earth. It gives us a path to follow by showing that change is possible only with the recognition that people and the planet are ultimately one and the same.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781937006389.jpg,Thich Nhat Hanh,Penguin Books,2013,128,Tiếng Anh,Zen Buddhism,https://www.fahasa.com/a-love-letter-to-the-earth.html
Happy Campers Level 1 Skills Book,"Happy Campers Level 1 Skills Book


The Happy Campers Skills Book works in conjunction with the Student Flipbook. Colourful illustrations and photos present engaging activities for further listening, speaking, reading, writing and word work practice. Exercises include reading and writing short texts as well as fun, puzzle-like activities.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780230470743.jpg,"Angela Llanas,Elizabeth Williams",Macmillan Publishers,2014,55,Tiếng Anh,"ELT Workbooks, Practice Books & Exercises",https://www.fahasa.com/happy-campers-level-1-skills-book.html
Our World American English 1 Workbook With Audio CD,"Our World Ame 1 Workbook With Audio CD


Our World is a six-level primary series in American English that uses fun and fascinating National Geographic content, with stunning images and video, to give young learners the essential English language, skills, and knowledge they need to understand their world.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781133945123_1.jpg,Cengage Learning,Cengage,2013,144,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/our-world-ame-1-workbook-with-audio-cd.html
Oxford Read And Discover: Level 2: Farms Activity Book,"Oxford Read And Discover: Level 2: Farms Activity Book


These motivating non-fiction readers are rich in content and beautifully illustrated. Fascinating information in carefully graded language appeals to a broad range of students and supports English across the curriculum, making the series perfect for CLIL (Content and Language Integrated Learning).


Stunning colour photos, maps, diagrams and charts support understanding, while activities and projects develop language and critical thinking skills.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780194646734.jpg,Oxford University Press,Oxford University Press,2012,16,Tiếng Anh,ELT Graded Readers,https://www.fahasa.com/oxford-read-and-discover-level-2-farms-activity-book.html
Macmillan Readers: The Truth Machine: Beginner,"Macmillan Readers: The Truth Machine: Beginner


""Why did you make the Truth Machine?"" asked the reporter.


""I love truth"", said Professor Verity. ""and I hate lies.""


""But how does the truth machine work?"" asked the reporter.


The Professor laughed. ""That's a secret.""


Free sources including worksheets, tests and author data sheets at ""macmillanenglish.com/readers""",https://cdn1.fahasa.com/media/catalog/product/9/7/9781405072540.jpg,Norman Whitney,Macmillan Publishers,2005,32,Tiếng Anh,ELT Graded Readers,https://www.fahasa.com/the-truth-machine-beginner.html
Our World Ame 3 Workbook,"Our World Ame 3 Workbook


Our World is a new six-level primary series in American English, bringing age appropriate National Geographic content to young learners of English. Fun and fascinating information about the real world, with stunning images and video, gives learners the essential English language, skills, and knowledge needed to understand their world.",https://cdn1.fahasa.com/media/catalog/product/i/m/img_6111.jpg,Crandall Shin Ito,Cengage,2013,128,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/our-world-ame-3-workbook.html
English World Student's Book Level 10,"English World is a stunningly visual ten-level course which will take children through from primary to secondary. Written by the authors of best-sellers Way Ahead and Macmillan English, English World combines best practice methodology with innovative new features for the modern classroom. Active whole-class learning is supported by interactive activities on the WB CD-ROM. Thorough grammar and skills work is applied in natural contexts in the real world, through dialogues and cross-curricular material. English World provides a complete package for today's teachers and students. Key features Innovative Teacher's DVD-ROM with teaching methodology videos, teacher training videos and interviews with the course authors as well as the complete digitised Student's Book with Answer Keys, accessible audio and zoomable activities Informative, cross-curricular and cross-cultural content means that students learn about the world through English The stories, topics and projects promote social values and citizenship Systematic skills support and extension in the Workbook helps students develop learning strategies Level 7 has a specially written Dictionary designed to ease the transition from primary to secondary education",https://cdn1.fahasa.com/media/catalog/product/9/7/9780230032552.jpg,"Mary Bowen,Liz Hocking,Wendy Wren",Macmillan Publishers,2013,136,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/english-world-student-s-book-level-10.html
National Geographic Primary 4 Reader 8,"National Geographic Primary 4 Reader 8


Many kids have a hobby. Some kids leave their hobby behind as they grow up. But others turn their hobby into the work they do as an adult, like Jorn Hurum. Read to learn about Jorn's childhood hobby and how it became his career.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781133730682.jpg,Jill O'Sullivan,Cengage,16/12/2012,16,Tiếng Anh,ELT Graded Readers,https://www.fahasa.com/national-geographic-primary-4-reader-8.html
National Geographic Primary 4 Reader 3,"National Geographic Primary 4 Reader 3


Rhodopis is a good and kind servant. But the other servants in the house treat her badly and make her do all the chores. One day, the Pharaoh invites everyone to a party. The other servants tell Rhodopis that she can't go. Will Rhodopis meet the Pharaoh anyway?",https://cdn1.fahasa.com/media/catalog/product/9/7/9781133730637.jpg,Jill O'Sullivan,Cengage,16/12/2012,16,Tiếng Anh,ELT Graded Readers,https://www.fahasa.com/national-geographic-primary-4-reader-3.html
Objective First Workbook With Answers With Audio CD 4th Edition,"Objective First Workbook With Answers With Audio CD 4th Edition


Fourth edition of the best-selling Cambridge English: First (FCE) course, updated to prepare for the 2015 revised exam. This Workbook with answers provides practice of the language covered in the 24 units of the Objective First Fourth edition Student's Book. The accompanying Audio CD provides exam-style listening practice. A Workbook without answers is also available.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781107628458.jpg,"Annette Capel, Wendy Sharp",Cambridge University Press,2014,70,Tiếng Anh,"ELT Workbooks, Practice Books & Exercises",https://www.fahasa.com/objective-first-workbook-with-answers-with-audio-cd-4th-edition.html
National Geographic Primary 3 Reader 9,"National Geographic Primary 3 Reader 9


On Saturday, Rabbit sees Coyote having a picnic. On Sunday, Rabbit sees Coyote cooking fish. Can Rabbit trick Coyote to get his food?",https://cdn1.fahasa.com/media/catalog/product/9/7/9781133730606.jpg,Ruben Garcia,Cengage,24/11/2012,16,Tiếng Anh,ELT Graded Readers,https://www.fahasa.com/national-geographic-primary-3-reader-9.html
National Geographic Primary 3 Reader 8,"National Geographic Primary 3 Reader 8


Color and light play an important part in holiday celebrations around the world. In this book, you can read about the different ways that colors and light are used in holiday costumes, parades, and decorations around the world.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781133730590_1.jpg,Stacy McPherson,Cengage,29/11/2012,16,Tiếng Anh,ELT Graded Readers,https://www.fahasa.com/national-geographic-primary-3-reader-8.html
English World Workbook and CD-ROM Level 10,"English World is a stunningly visual ten-level course which will take children through from primary to secondary. Written by the authors of best-sellers Way Ahead and Macmillan English, English World combines best practice methodology with innovative new features for the modern classroom. Active whole-class learning is supported by interactive activities on the WB CD-ROM. Thorough grammar and skills work is applied in natural contexts in the real world, through dialogues and cross-curricular material. English World provides a complete package for today's teachers and students. Key features Innovative Teacher's DVD-ROM with teaching methodology videos, teacher training videos and interviews with the course authors as well as the complete digitised Student's Book with Answer Keys, accessible audio and zoomable activities Informative, cross-curricular and cross-cultural content means that students learn about the world through English The stories, topics and projects promote social values and citizenship Systematic skills support and extension in the Workbook helps students develop learning strategies Level 7 has a specially written Dictionary designed to ease the transition from primary to secondary education",https://cdn1.fahasa.com/media/catalog/product/9/7/9780230441347.jpg,"Mary Bowen,Liz Hocking,Wendy Wren",Macmillan Publishers,2013,144,Tiếng Anh,"ELT Workbooks, Practice Books & Exercises",https://www.fahasa.com/english-world-workbook-and-cd-rom-level-10.html
The Enormouse Pearl Heist,"The Enormouse Pearl Heist


Each Geronimo book is fast-paced, with lively full-color art and a unique format kids 7-10 will love.


One day, my friends and I, Geronimo Stilton, made an amazing discovery. We found a huge oyster -- with an enormouse pearl inside! I was so excited about this extremely rare, precious pearl that I wrote a special feature about it in The Rodent's Gazette. That article attracted lots of attention -- both good and bad! The enormouse pearl was in danger of being stolen. Would my friends and I be able to protect it?",https://cdn1.fahasa.com/media/catalog/product/9/7/9780545341035.jpg,Geronimo Stilton,Scholastic,01/12/2012,109,Tiếng Anh,Animal Stories,https://www.fahasa.com/the-enormouse-pearl-heist.html
The Hound of the Baskervilles: Elementary Level,"Macmillan Readers Hound of the Baskervilles The Elementary Without CD


This is an Elementary-level adaptation of The Hound of the Baskervilles written by the famous Sir Arthur Conan Doyle for the Macmillan Readers Series. On one of their classic detective adventures, Sherlock Holmes and Dr Watson travel to Dartmoor to investigate the bizarre death of Sir Charles Baskerville.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_24810.jpg,Macmillan Education,Macmillan Publishers,2007,,Tiếng Anh,ELT Graded Readers,https://www.fahasa.com/the-hound-of-the-baskervilles-elementary-level.html
Promises to Keep: On Life and Politics,"Promises to Keep: On Life and Politics


""Nearly forty years after I first got involved, I remain captivated by the possibilities of politics and public service. In fact, I believe that my chosen profession is a noble calling. That's why I wanted to be a part of it."" -Joe Biden As a United States senator from Delaware since 1973, Joe Biden has been an intimate witness to the major events of the past four decades and a relentless actor in trying to shape recent American history. He has seen up close the tragic mistake of the Vietnam War, the Watergate and Iran-contra scandals, the fall of the Berlin Wall, the reunification of Germany, the disintegration of the Soviet Union, the aftermath of the 9/11 attacks, a presidential impeachment, a presidential resignation, and a presidential election decided by the Supreme Court. He's observed Nixon, Ford, Carter, Reagan, Clinton, and two Bushes wrestling with the presidency; he's traveled to war zones in Europe, the Middle East, and Africa and seen firsthand the devastation of genocide. He played a vital role by standing up to Ronald Reagan's effort to seat Judge Robert Bork on the Supreme Court, fighting for legislation that protects women against domestic violence, and galvanizing America's response (and the world's) to Slobodan Milosevic's genocidal march in the Balkans.


In ""Promises to Keep,"" Biden reveals what these experiences taught him about himself, his colleagues, and the institutions of government. With his customary candor, Biden movingly recounts growing up in a staunchly Catholic multigenerational household in Scranton, Pennsylvania, and Wilmington, Delaware; overcoming a demoralizing stutter; marriage, fatherhood, and the tragic death of his wife Neilia and infant daughter Naomi; remarriage and re-forming a family with his second wife, Jill; success and failure in the Senate and on the campaign trail; two life-threatening aneurysms; his relations with fellow lawmakers on both sides of the aisle; and his leadership of powerful Senate committees. Through these and other recollections, Biden shows us how the guiding principles he learned early in life-the obligation to work to make people's lives better, to honor family and faith, to get up and do the right thing no matter how hard you've been knocked down, to be honest and straightforward, and, above all, to keep your promises-are the foundations on which he has based his life's work as husband, father, and public servant. ""Promises to Keep"" is the story of a man who faced down personal challenges and tragedy to become one of our most effective leaders. It is also an intimate series of reflections from a public servant who refuses to be cynical about political leadership, and a testament to the promise of the United States. ""From the Hardcover edition.""",https://cdn1.fahasa.com/media/catalog/product/9/7/9780812976212.jpg,Joe Biden,Random House,25/08/2008,365,Tiếng Anh,"Biography: Historical, Political & Military",https://www.fahasa.com/promises-to-keep-on-life-and-politics.html
IELTS Express Upper-Intermediate: Workbook With Audio CD 2nd Edition,"IELTS Express Upper-Intermediate: Workbook With Audio CD 2nd Edition


Reinforces skills and task types covered in the Coursebook; practises key vocabulary and grammar; can be used in the classroom or for self-study.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781133316206.jpg,Pamela Humphreys,Cengage,2012,96,Tiếng Anh,ELT Examination Practice Tests,https://www.fahasa.com/ielts-express-upper-intermediate-workbook-with-audio-cd.html
Keeper of the Lost Cities,"In this riveting debut, a telepathic girl must figure out why she is the key to her brand-new world--before the wrong person finds the answer first. Twelve-year-old Sophie has never quite fit into her life. She's skipped multiple grades and doesn't really connect with the older kids at school, but she's not comfortable with her family, either. The reason? Sophie's a Telepath, someone who can read minds. No one knows her secret--at least, that's what she thinks... But the day Sophie meets Fitz, a mysterious (and adorable) boy, she learns she's not alone. He's a Telepath too, and it turns out the reason she has never felt at home is that, well...she isn't. Fitz opens Sophie's eyes to a shocking truth, and she is forced to leave behind her family for a new life in a place that is vastly different from what she has ever known. But Sophie still has secrets, and they're buried deep in her memory for good reason: The answers are dangerous and in high-demand. What is her true identity, and why was she hidden among humans? The truth could mean life or death--and time is running out.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781442445949.jpg,Shannon Messenger,Simon And Schuster,2018,512,Tiếng Anh,Fantasy,https://www.fahasa.com/keeper-of-the-lost-cities.html
Einstein: His Life and Universe,"Einstein: His Life and Universe


By the author of the acclaimed bestsellers 
Benjamin Franklin 
and 
Steve Jobs
, this is the definitive biography of Albert Einstein.
 


How did his mind work? What made him a genius? Isaacson's biography shows how his scientific imagination sprang from the rebellious nature of his personality. His fascinating story is a testament to the connection between creativity and freedom. 


Based on newly released personal letters of Einstein, this book explores how an imaginative, impertinent patent clerk--a struggling father in a difficult marriage who couldn't get a teaching job or a doctorate--became the mind reader of the creator of the cosmos, the locksmith of the mysteries of the atom, and the universe. His success came from questioning conventional wisdom and marveling at mysteries that struck others as mundane. This led him to embrace a morality and politics based on respect for free minds, free spirits, and free individuals. 


These traits are just as vital for this new century of globalization, in which our success will depend on our creativity, as they were for the beginning of the last century, when Einstein helped usher in the modern age.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780743264747.jpg,Walter Isaacson,Simon And Schuster,2008,704,Tiếng Anh,"Biography: Science, Technology & Engineering",https://www.fahasa.com/einstein-his-life-and-universe.html
Skillful Reading and Writing Student's Book + Digibook Foundation Level,"Every student needs top class reading, writing, listening and speaking skills to succeed at an academic level. Skillful focuses on each of these skills to give presentation, instant practice and complete immersion in that area of language. It offers students the opportunity to develop language skills by presenting them with ideas from today's world, while building critical thinking skills that are vital for academic success. The course takes a skills-based approach with each unit distinguishing between and global and close skills. The nature of each unit encourages students to think about the world around them, creating exciting and engaging learning material. The skills boxes that appear throughout the books signal the topic focus to the teacher, while providing the students with relevant tips, words and phrases. The study skills focus develops this further, providing students with practical guidance and support, and building confidence for independent learning throughout their university career. Key features: a comprehensive digital component including a page-faithful Digibook and Skillful practice area with interactive activities and video material. each unit provides opportunities to engage critically with issues by the texts and to consider concepts beyond the superficial meaning to develop skills such as evaluating and synthesising information systematic development of practical study skills through realistic case studies and material from Stella Cottrell, author of the bestselling title The Study Skills Handbook flexible approach, using each product as distinct individuals or together to create an integrated package of Skillful Listening & Speaking and Reading & Writing Student's Books",https://cdn1.fahasa.com/media/catalog/product/9/7/9780230443440.jpg,David Bohlke,Macmillan Publishers,2013,110,Tiếng Anh,ELT: Specific Skills,https://www.fahasa.com/skillful-reading-and-writing-student-s-book-digibook-foundation-level.html
My Little Book of Stories for Girls,"My Little Book Of Stories For Girls


The gorgeous collection contains four beautifully illustrated stories, which have been especially written for little girls.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780709720874.jpg,Brown Watson,Brown Watson,2012,29,Tiếng Anh,Short Stories,https://www.fahasa.com/my-little-book-of-stories-for-girls.html
Cambridge Academic English B1+ Intermediate Student's Book: An Integrated Skills Course for EAP,"A three-level (B1+ to C1) integrated skills course for higher education students at university or on foundation courses. The B1+ Intermediate Student's Book introduces students to the characteristics of written and spoken academic texts. Students are guided towards developing relevant strategies for setting study goals and approaching these texts. From asking for help, understanding essay questions to planning essay paragraphs and listening for gist and detail, students have a wealth of opportunities to practice all core academic skills. The course develops independent learning skills and critical thinking through 'Study Tips' sections and allows for personalisation of learning in the 'Focus on your subject' sections. Five lecture skills units provide authentic practice in listening to lectures and note-taking.",https://cdn1.fahasa.com/media/catalog/product/z/2/z2434052177996_8746802e2f1505f9d9de54208e4a7838.jpg,"Craig Thaine,Michael McCarthy",Cambridge University Press,2012,176,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/cambridge-academic-english-b1-intermediate-student-s-book-an-integrated-skills-course-for-eap.html
CD Tactics For Listening 3E Basic Pack B,CD Tactics For Listening 3E Basic Pack B,https://cdn1.fahasa.com/media/catalog/product/9/7/9780000026569_2.jpg,Jack C Richards,Bộ Phận SX-XB Cty Fahasa,2012,1,Tiếng Anh,ELT Non-book Material & Resources,https://www.fahasa.com/new-proficiency-masterclass-sb-144702.html
National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),"Linking to a popular feature in the super successful 
National Geographic Little Kids
 magazine, this book brings the browsable fun of the bestselling 
National Geographic Kids Almanac,
 to a new audience: preschoolers! Using an interactive question-and-answer format and content grounded in a child's immediate world, the 
Big Book of Why
 delivers lively information, hands-on games, simple recipes, crafts, and more. What makes a car go? How does mushy dough become a crispy cookie? What does the doctor see in my throat? An essential parent reference, The 
Big Book of Why
 invites children to ask big questions, think big thoughts, and get answers that are accurate, engaging, level-appropriate, and based on sound educational findings. It helps prepare preschoolers for school in an interactive way—the very best way to foster learning at this age, according to research. Highly photographic and playful, this big book is an adventure in exploration.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_23734.jpg,Amy Shields,Hachette Book Group,2011,128,Tiếng Anh,General Reference,https://www.fahasa.com/national-geographic-little-kids-first-big-book-of-why-national-geographic-little-kids-first-big-books.html
Master Toefl Junior-Advanced (Cefr Level B2)-Listening Comprehension (+Cd),"Each book in the
Master TOEFL Junior
 series includes a carefully researched and detailed guide to each part of the TOEFL Junior Test. This series was designed to give test-takers the skills and knowledge needed to obtain a high score on the TOEFL Junior Test.


This guide is for students who wish to assess their grasp of the communication skills necessary for participating in an English language learning environment. The TOEFL Junior Test provides parents and educators with objective information about improvements in a student’s English ability over time. It also serves as a comprehensive measurement that can be helpful in gaining students admission to selective educational programs. This book will be a great asset for EFL students who wish to enter middle schools and exchange programs across America.


This book contains eight parts.


The Orientation


The Diagnostic Test
: This section of the book will assess your current listening ability. The diagnostic test tells you your listening strengths and also what you should focus on to improve your skills. Additionally the diagnostic test gives you a grade you can refer back to once you take the practice tests to see how much your listening skill has improved since you began this book.


The Question Types
: This segment of the book gives you a detailed look at each question type on the TOEFL Junior.


The Strategies
: Here is where you will learn tricks and hints to help you answer each question type successfully. This section also includes methods you can use to recognize specific question types and explains the test’s traps used to trick you into answering incorrectly.


The Example Questions
: This portion of each strategy unit illustrates how a specific question type appears in a listening dialogue. Each example question is an opportunity to practice answering a specific question type on its own before you encounter them mixed with the various other question types. Each example question is followed by a full explanation, providing the correct answer and reasons why the other choices are incorrect.


The Dictation Questions
: This section’s main purpose is to give you an opportunity to practice listening for key phrases. Key phrases are necessary in understanding each dialogue and answering the question given in each dictation section. The dictation portion of each unit also acts as a second example question so you can practice a specific question type before tackling the practice tests.


The Practice Tests
: Each question type unit has a practice test to give you a chance to answer specific question types on their own before trying out the actual test at the end of this book. The practice tests will show your improvements on each question type as you study their specific units.


The Sample Actual Test
: The last section of this book is your chance to see what you learned and how much you have improved. It will give you a feeling for what you should expect on the real TOEFL Junior listening test. This sample actual test is only based on the announcements/talks and the conversations.",https://cdn1.fahasa.com/media/catalog/product/9/7/9786045826171.jpg,Richie Hahn,Cty Nhân Trí Việt,2014,126,Tiếng Anh,Luyện Thi TOEFL,https://www.fahasa.com/master-toefl-junior-advanced-cefr-level-b2-grammar-32770.html
To Kill A Mockingbird,"To Kill A Mockingbird


'Shoot all the Bluejays you want, if you can hit 'em, but remember it's a sin to kill a Mockingbird.'


Lawyer Atticus Finch gives this advice to his children as he defends the real mockingbird of Harper Lee's classic novel - a black man charged with the rape of a white girl. Through the young eyes of Scout and Jem Finch, Harper Lee explores with exuberant humour the irrationality of adult attitudes to race and class in the Deep South of the 1930s. The conscience of a town steeped in prejudice, violence and hypocrisy is pricked by the stamina of one man's struggle for justice. But the weight of history will only tolerate so much...


A benchmark of classic American literature, To Kill A Mockingbird approaches the highly sensitive topic of racism in 1930s America with humour, warmth and compassion, making it widely recognised as one of the best books of the twentieth century and in American literature.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_23384.jpg,Harper Lee,Grantham Book Services,1989,320,Tiếng Anh,Contemporary Fiction,https://www.fahasa.com/to-kill-a-mockingbird.html
Gone Girl,"Paperback:
 512 pages


Product Dimensions: 13.5 x 3.3 x 19.8 cm




'What are you thinking, Amy? The question I've asked most often during our marriage, if not out loud, if not to the person who could answer. I suppose these questions stormcloud over every marriage: What are you thinking? How are you feeling? Who are you? What have we done to each other? What will we do?' Just how well can you ever know the person you love? This is the question that Nick Dunne must ask himself on the morning of his fifth wedding anniversary when his wife Amy suddenly disappears. The police immediately suspect Nick. Amy's friends reveal that she was afraid of him, that she kept secrets from him. He swears it isn't true. A police examination of his computer shows strange searches. He says they aren't his. And then there are the persistent calls on his mobile phone. So what really did happen to Nick's beautiful wife? And what was in that half-wrapped box left so casually on their marital bed? In this novel, marriage truly is the art of war ...",https://cdn1.fahasa.com/media/catalog/product/9/7/9780753827666_3.jpg,Gillian Flynn,Hachette UK Distribution,2013,512,Tiếng Anh,Crime,https://www.fahasa.com/gone-girl-151128.html
Ten Minute Stories - The Emperor's New Clothes,"Ten Minute Stories - The Emperor's New Clothes


Simply retold and wonderfully illustrated, this series brings together charming tales that children will enjoy. Each story takes approximately 10 minutes to read.",https://cdn1.fahasa.com/media/catalog/product/9/7/9781848105003.jpg,Belinda Gallagher,Miles Kelly Publishing,01/09/2011,40,Tiếng Anh,Picture Books,https://www.fahasa.com/ten-minute-stories-the-emperor-s-new-clothes.html
Family And Friends Starter: Workbook,"Family And Friends Starter: Workbook


Family and Friends Starter gives young learners a solid foundation in English. With a carefully graded reading and writing syllabus, accompanied by a clear phonics programme, the course takes learners from recognizing and tracing letters to writing and reading simple sentences with confidence.


The step-by-step approach of this course and motivating lessons using songs, chants, stickers and story role-playing enable children to progress quickly in English.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_23324.jpg,Naomi Simmons,Oxford University Press,2012,72,Tiếng Anh,"ELT Workbooks, Practice Books & Exercises",https://www.fahasa.com/family-and-friends-starter-workbook.html
Have A Little Faith,"Have A Little Faith


Will you do my eulogy?


With those words, Mitch Albom begins his long-awaited return to non-fiction. His journey to honour the last request of a beloved clergyman ultimately leads him to rekindle his own long-ignored faith.


Albom spends years exploring churches and synagogues, the suburbs and the city, the ""us"" versus ""them"" of religion.


Slowly, he gravitates to an inner-city pastor of a crumbling church that houses the homeless, and is stunned at how similar belief can be. As his own beloved cleric slowly lets go, Albom writes his final farewell, having learned that a faithful heart comes in many forms and places.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780751537512_2.jpg,Mitch Albom,Littlehampton Book Services,2010,272,Tiếng Anh,Memoirs,https://www.fahasa.com/have-a-little-faith.html
Stretch Level 1: Workbook,"Stretch Level 1: Workbook


Stretch is a four-level integrated skills course that supports students to reach their full potential.


In addition to explicit and supportive instruction in listening, speaking, reading and writing, Stretch offers a focus on practical viewing and presenting skills.


Presenting skills instill confidence in public speaking


Viewing skills use BBC Worldwide Learning videos to teach media literacy for 21st-century success.


The skills practiced in Stretch are chosen to reflect the CEFR can-do statements and help students achieve success on standardized tests such as TOEIC (R).",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_23312.jpg,Susan Stempleski,Oxford University Press,2014,80,Tiếng Anh,"ELT Workbooks, Practice Books & Exercises",https://www.fahasa.com/stretch-level-1-workbook.html
English File Upper-Intermediate: Workbook With Key 3rd Edition,"English File Upper-Intermediate: Workbook With Key 3rd Edition


Four-skills English course with fun lessons, digital resources and strong online support - loved by students and teachers at all levels.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780194558501_1.jpg,Clive Oxenden,Oxford University Press,2014,88,Tiếng Anh,"ELT Workbooks, Practice Books & Exercises",https://www.fahasa.com/english-file-upper-intermediate-workbook-with-key.html
Cambridge Young Learners English Flyers 8 Student’s Book (FAHASA),"Cambridge Young Learners English Flyers 8 Student’s Book


These practice tests from Cambridge ESOL are designed to evaluate the English level of primary learners aged 7-12. Updated to reflect the 2007 changes, they provide the first step towards the Cambridge ESOL main suite exams (e.g. KET, PET and FCE). There are 3 sets of tests for each of the 3 levels: Cambridge Starters, Cambridge Movers and Cambridge Flyers. Each set contains 3 full-colour tests, an audio cassette/CD, and an answer booklet. This is the second edition of Cambridge Young Learners English Tests 1 and is suitable for use with the new 2007 syllabus.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_22824.jpg,Cambridge University Press,Cambridge University Press,2014,75,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/cambridge-young-learners-english-flyers-8-student-s-book-fahasa.html
The Old Man And The Sea,"The Old Man And The Sea


Set in the Gulf Stream off the coast of Havana, Hemingway's magnificent fable is the story of an old man, a young boy and a giant fish. It was The Old Man and the Sea that won for Hemingway the Nobel Prize for Literature. Here, in a perfectly crafted story, is a unique and timeless vision of the beauty and grief of man's challenge to the elements in which he lives. Not a single word is superflous in this widely admired masterpiece, which once and for all established his place as one of the giants of modern literature.",https://cdn1.fahasa.com/media/catalog/product/9/7/9780099908401_3.jpg,Ernest Hemingway,Grantham Book Services,1994,112,Tiếng Anh,Contemporary Fiction,https://www.fahasa.com/the-old-man-and-the-sea-47779.html
Cambridge Young Learners English Movers 8 Student’s Book (FAHASA),"Cambridge Young Learners English Movers 8 Student’s Book


These practice tests from Cambridge ESOL are designed to evaluate the English level of primary learners aged 7-12. Updated to reflect the 2007 changes, they provide the first step towards the Cambridge ESOL main suite exams (e.g. KET, PET and FCE). There are 3 sets of tests for each of the 3 levels: Cambridge Starters, Cambridge Movers and Cambridge Flyers. Each set contains 3 full-colour tests, an audio cassette/CD, and an answer booklet. This is the second edition of Cambridge Young Learners English Tests 1 and is suitable for use with the new 2007 syllabus.",https://cdn1.fahasa.com/media/catalog/product/i/m/image_195509_1_22826.jpg,Cambridge University Press,Cambridge University Press,2014,75,Tiếng Anh,ELT: Learning Material & Coursework,https://www.fahasa.com/cambridge-english-young-learners-movers-8-student-s-book-fahasa.html
